Tip deponije,Godina,Naziv preduzeća,PIB,Matični broj,Opština,Mesto,Šifra mesta,Poštanski broj,Ulica i broj,Telefon,Telefaks,Email,Šifra pretežne delatnosti,"Lokacija (mesto, naselje)",naziv,latitude,longitude,Zauzete katastarske parcele,Godina početka deponovanja,Godina završetka deponovanja,"Prosečne godišnje količine otpada, koji se odlaže na nesanitarnu deponiju - smetlište (t)",Gradovi / opštine ili naselja čiji otpad se odlaže na nesanitarnu deponiju - smetlište,Ograda oko nesanitarne deponije - smetlišta,Kapija /rampa na ulazu,Čuvarska služba,Kolska vaga,Drenažni sistem za prikupljanje procednih otpadnih voda,Sistem za prečišćavanje procednih voda sa semtlišta,Sistem za otplinavanje deponijskog gasa,Kojem regionu za upravljanje otpadom pripada vaša opština?,Sa kojim lokalnim samoupravama imate potpisan sporazum o zajedničkom regionalnom upravljanju otpadom?,Nesanitarna deponija - smetlište je:,Operativni status nesanitarne deponije - smetlišta,Da li se na nesanitarnoj deponiji - smetlištu i dalje odlaže otpad?,Način odlaganja otpada,Da li se vrši prekrivanje inertnim materijalom?,Period za koji se predviđa trajanje i eksploatacija nesanitarne deponije - smetlišta,"Da li se vrši i vodi evidencija o količinama i vrstama otpada, koji se odlaže?",Da li se nesanitarna deponija - smetlište ili njen deo nalazi u poplavnom području?,"Da li je za nesanitarno smetlište izrađen Projekat sanacije, zatvaranja i rekultivacije?",Koje godine?,"Da li je pribavljena saglasnost na Projekat sanacije, zatvaranja i rekultivacije?",Koje godine?2,"Da li se izvode radovi po Projektu sanacije, zatvaranja i rekultivacije?","Koji se radovi izvode po Projektu sanacije, zatvaranja i rekultivacije?","Da li se sprovode mere zaštite životne sredine propisane Projektom sanacije, zatvaranja i rekultivacije?","Da li se sprovodi monitoring propisan Projektom sanacije, zatvaranja i rekultivacije?","Da li je potrebna izrada novog ili ažuriranje postojećeg Projekta sanacije, zatvaranja i rekultivacije nesanitarnog smetlišta?",ukupno godina,prosecna ukupna kolicina otpada
Nesanitarne deponije,2019,Opštinska uprava Kovin,101406134,08135002,Kovin,"Kovin, Kovin, 802352",802352,26220,JNA   5,0648641614,,predsednik@kovin.org.rs,8411,Skorenovac,Seosko smetlište - Skorenovac,44.7701096,20.9094028,2663 KO Skorenovac,1950,,832,Skorenovac,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Pančevo,Sporayum nije potpisan,"Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Razvrstavanje otpada uz sabijanje i ravnanje,Delimično,Više od 5 godina eksploatacije,Da,Ne,Ne,,,,,,,,,76,63232
Nesanitarne deponije,2019,Opštinska uprava Kovin,101406134,08135002,Kovin,"Kovin, Kovin, 802352",802352,26220,JNA   5,0648641614,,predsednik@kovin.org.rs,8411,Pločica,Seosko smetlište - Pločica,44.7147421,20.8746521,1375 KO Pločica,2003,,832,Pločica,Da,Da,Ne,Ne,Ne,Ne,Ne,Pančevo,Sporazum nije potpisan,"Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Razvrstavanje otpada uz sabijanje i ravnanje,Delimično,Više od 5 godina eksploatacije,Da,Ne,Ne,,,,,,,,,23,19136
Nesanitarne deponije,2019,Opštinska uprava Kovin,101406134,08135002,Kovin,"Kovin, Kovin, 802352",802352,26220,JNA   5,0648641614,,predsednik@kovin.org.rs,8411,Kovin,gradsko smetlište Kovin,44.7467258,20.9630099,10412/1 KO Kovin,1980,,10358,Kovin,Da,Da,Ne,Ne,Ne,Ne,Ne,Pančevo,Nije potpisan sporazum,"Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Razvrstavanje otpada uz sabijanje i ravnanje,Delimično,Više od 5 godina eksploatacije,Ne,Ne,Ne,,,,,,,,,46,476468
Nesanitarne deponije,2019,GRAD SMEDEREVO,102186104,07222262,Smederevo,"Smederevo, Smederevo, 740527",740527,11300,Omladinska  1,026/4622021,026/4622257,kabinet@smederevo.org.rs,8411,Smederevo,Godominsko polje,44.651648,20.951778,"KO Smederevo:13312 (deo), 677/1 (deo), 7490/1, 7491, 7492/1, 7487/3, 7486 (deo), 7491, (deo), segmentu 2: 13312 (deo), 677/1 (deo), 7479 (deo), 7482 (deo), 7491 (deo) i 7486",1971,,20000,Smederevo,Da,Da,Da,Ne,Ne,Ne,Da,"Region Smederevo, Požarevac, Kovin, Veliko Gradište,Golubac",/,"Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Sloj po sloj,Ne,Smetlište treba što pre sanirati i zatvoriti,Ne,Da,Da,2019,Da,2020,ne,,Ne,Ne,Ne,55,1100000
Nesanitarne deponije,2019,Grad Užice,101503055,07157983,Užice,"Užice, Užice, 741892",741892,31000,Dimitrija Tucovića 52,0648768687,,info@uzice.rs,8411,Užice,Sarića Osoje,43.858029,19.872087,"367/1,3647/3,3650 KO Užice",1973,2012,6200,Užice,Da,Da,Da,Ne,Ne,Ne,Da,Region Duboko,"Čačak, Požega, Kosjerić, Arilje, Čajetina, Bajina Bašta, Ivanjica, Lučani",Nesanitarna deponija - smetlište koje se trajno zatvara,Aktivno,Da,Nekontrolisano odlaganje,Da,Smetlište treba što pre sanirati i zatvoriti,Da,Ne,Da,2000,Ne,,ne,,Ne,Ne,Da,40,248000
Nesanitarne deponije,2019,JAVNO KOMUNALNO PREDUZEĆE ŠUMADIJA KRAGUJEVAC,101038983,07337167,Kragujevac - grad,"Kragujevac, Kragujevac-grad, 718980",718980,34000,Industrijska broj 12,034/335-585,034/335-482,info@jkpsumadija.rs,3811,Kragujevac,Deponija Jovanovac,44.034167,20.931949,kp.br. 5320 KO Kragujevac IV,1968,,205217.7,"Resnik, Jovanovac, Cerovac, Ugljarevac, Rogojevac, Kotraža, Kutlovo, Ramaća, Šljivovac, Bukorovac, Pajazitovo, Botunje, Cvetojevac, Dobrača, Prekopeča, Drača, Mala Vrbica, Čumić, Trmbas, Gornje Komarice, Desimirovac, Veliki Šenj, Korman, Masloševo, Novi Milanovac, Donje Grbice, Kragujevac, Poskurice, Jabučje, Gornje Grbice, Lužnice, Donje Komarice, Velika Sugubina, Velike Pčelice, Vlakča, Gornje Jarušice, Donja Sabanta",Da,Da,Da,Da,Ne,Ne,Ne,Region Kragujevac,"Kragujevac,Knić, Rekovac, Aranđelovac, Topola","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Razvrstavanje otpada uz sabijanje i ravnanje,Da,Do 3 godine eksploatacije,Da,Ne,Da,2019,Da,2019,ne,,Da,Da,Ne,58,11902626.6
Nesanitarne deponije,2019,OPŠTINA OPOVO,102697271,08028842,Opovo,"Opovo, Opovo, 802913",802913,26204,BORISA KIDRIČA  10,0631060889,,kabinet@opovo.org.rs,8411,Sakule,neuređena deponija-smetlište sakule,45.127541,20.500531,3335 k.o. sakule,2009,,3300,Sefkerin,Da,Da,Da,Da,Ne,Ne,Ne,Pančevo/Opovo,sa gradom Pančevom,"Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Razvrstavanje otpada uz sabijanje i ravnanje,Delimično,Od 3 do 5 godina ekspoatacije,Da,Ne,Ne,,,,,,,,,17,56100
Nesanitarne deponije,2019,opštinska uprava Bela Crkva,100868214,08108005,Bela Crkva,"Bela Crkva, Bela Crkva, 800767",800767,26340,Miletićeva 2,013/853-346,013/851-346,kabinetbc@mobilpro.rs,3900,Bela Crkva,Stara Ciglana,44.904343,21.382778,"995,991/2,992/1,993,994/1 i 996",1994,2025,4017.6,"Kusić, Banatska Subotica, Banatska Palanka, Bela Crkva, Jasenovo, Dupljaja, Kaluđerovo, Češko Selo, Dobričevo, Crvena Crkva, Grebenac, Kajtasovo, Vračev Gaj, Kruščica",Da,Da,Da,Ne,Ne,Ne,Ne,Vršačkom,"Vršcom,Alibunarom i Plandištem","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Razvrstavanje otpada uz sabijanje i ravnanje,Delimično,Od 3 do 5 godina ekspoatacije,Da,Ne,Da,2012,Ne,,ne,,Ne,Ne,Da,32,128563.2
Nesanitarne deponije,2019,Opštinska uprava opštine Odžaci,101429168,08327700,Odžaci,"Odžaci, Odžaci, 803014",803014,25250,Knez Mihajlova 24,064/8037508,025/5742-396,protokol@odzaci.rs,8411,Odžaci,Deponija smeća,45.479018,19.261676,"6659,6560,6561,6562,6563,6564,6565,6566,6567,6568/1,6698 K.O. Odžaci",1999,2030,12500,Odžaci,Da,Da,Ne,Ne,Da,Ne,Da,zapadno bačkom,"Sombor, Apatin, Kula i Bač","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Razvrstavanje otpada uz sabijanje i ravnanje,Delimično,Više od 5 godina eksploatacije,Ne,Ne,Ne,,,,,,,,,32,400000
Nesanitarne deponije,2019,"Komunalno javno preduzeće ""Naš dom""",101188384,07168845,Loznica,"Loznica, Loznica, 725552",725552,15300,Bulevar Dositeja Obradovića 6,015/7882-291,015/7882-291,kjpnasdomloznica@gmail.com,3811,Lozničko Polje,gradska deponija,44.54,19.2,"4531/1, 4525/1, 4528/2, 4530/1, 4529/1, 4529/2",1965,,30000,"Runjani, Lipnički Šor, Korenita, Novo Selo, Draginac, Tršić, Lešnica, Jelav, Trbušnica, Slatina, Gornja Koviljača, Gornje Nedeljice, Grnčara, Baščeluci, Ploča, Donji Dobrić, Paskovac, Brezjak, Krajišnici, Loznica, Jadranska Lešnica, Klupci, Zajača, Voćnjak, Simino Brdo, Banja Koviljača, Straža, Kozjak, Lozničko Polje",Da,Da,Da,Ne,Da,Ne,Da,Priključujemo se Kolubarskom regionu,"za sad Mali Zvornik, Ljubovia i Krupanj","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Po kasetama,Da,Od 3 do 5 godina ekspoatacije,Da,Ne,Da,2009,Da,2009,da,Sanacija,Da,Delimično,Ne,61,1830000
Nesanitarne deponije,2019,OPŠTINA IRIG,101383958,08032165,Irig,"Irig, Irig, 801895",801895,22406,VOJVODE PUTNIKA  1,062400403,,opstinaigir@irig.rs,8411,Vrdnik,Deponija Vrdnik,45,19,6197/1; 6197/7,1974,,0,"Vrdnik, Mala Remeta, Jazak",Da,Da,Da,Ne,Ne,Ne,Ne,Indjija,,Nesanitarna deponija - smetlište koje se trajno zatvara,Neaktivno,Ne,Sloj po sloj,Da,Smetlište treba što pre sanirati i zatvoriti,Da,Ne,Da,2016,Da,2016,delimicno,Zatvaranje,Delimično,Delimično,Ne,52,0
Nesanitarne deponije,2019,OPŠTINA IRIG,101383958,08032165,Irig,"Irig, Irig, 801895",801895,22406,VOJVODE PUTNIKA  1,062400403,,opstinaigir@irig.rs,8411,Irig,Deponija Irig,45,19,6841; 6845; 6846,1974,,22000,"Vrdnik, Dobrodol, Mala Remeta, Šatrinci, Irig, Jazak, Neradin, Krušedol Selo, Krušedol Prnjavor, Rivica, Velika Remeta",Ne,Ne,Ne,Ne,Ne,Ne,Ne,Indjija,,"Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Po kasetama,Delimično,Više od 5 godina eksploatacije,Da,Ne,Ne,,,,,,,,,52,1144000
Nesanitarne deponije,2019,JAVNO KOMUNALNO PREDUZEĆE ZA ODRŽAVANJE ČISTOĆE I PIJACE KOMUNALAC,101109285,07181655,Čačak,"Čačak, Čačak, 746061",746061,32000,Nikole Tesle 42,032/5578202,032/5578202,direkcija@komunalac.co.rs,3811,Čačak,Prelići,43.88001,20.38266,1293/1;1293/2;1296/2;1297;1299;1300;1301;1302;1304;1305;1376/3;107/2;108/2;109/1;111;112/1;113/1;113/2;130/1;132;133/1;133/2;135/1;136/1;2004/2;2004/3,1973,2012,0,"Banjica, Gornja Gorevnica, Kulinovci, Trnava, Katrga, Lipnica, Vujetinci, Vranići, Rošci, Mojsinje, Riđage, Viljuša, Rakova, Brezovica, Vapa, Žaočani, Goričani, Prislonica, Atenica, Parmenac, Preljina, Ježevica, Međuvršje, Pakovraće, Stančići, Ostra, Sokolići, Rajac, Baluga (LJubićska), Petnica, Donja Gorevnica, Zablaće, Loznica, Pridvorica, Jezdina, Gornja Trepča, Kukići, Slatina, LJubić, Jančići, Čačak, Mršinci, Konjevići, Baluga (Trnavska), Kačulice, Premeća, Beljina, Trbušani, Milićevci, Prijevor, Vrnčani, Miokovci, Vidova, Ovčar Banja, Donja Trepča",Da,Da,Da,Ne,Ne,Ne,Da,Moravičkom,"Užice, Lučani, Kosjerić, Požega, Arilje, Ivanjica, Čajetina, Bajina Bašta",Nesanitarna deponija - smetlište koje se trajno zatvara,Neaktivno,Ne,Po kasetama,Da,Više od 5 godina eksploatacije,Da,Da,Da,2016,Da,2016,da,Rekultivacija,Da,Da,Ne,40,0
Nesanitarne deponije,2019,JAVNO KOMUNALNO PREDUZEĆE ČISTOĆA I ZELENILO SUBOTICA,100961002,08065136,Subotica,"Subotica, Subotica, 804614",804614,24000,Jožefa Atile 4,024 620 455,024 620 460,office@cistoca-su.co.rs,3811,Subotica,"Gradska deponija ""Aleksandrovačka bara"" u Subotici",46.079331,19.686445,12014/1; 12014/2; 12014/3; 12015/1; 12015/3; 12016/1; 12017; 12019 i 12020,1978,,50000,"Mišićevo, Mala Bosna, Kelebija, Bajmok, Bački Vinogradi, Donji Tavankut, Bikovo, LJutovo, Palić, Gornji Tavankut, Hajdukovo, Šupljak, Subotica, Novi Žednik, Stari Žednik, Đurđin",Ne,Da,Da,Da,Ne,Ne,Da,Subotičkom regionu,"Senta, Kanjiža, Bačka Topala, Mali Iđoš, Novi Kneževac, Čoka","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Razvrstavanje otpada uz sabijanje i ravnanje,Delimično,Do 3 godine eksploatacije,Da,Da,Da,2018,Ne,,ne,,Ne,Ne,Da,48,2400000
Nesanitarne deponije,2019,JAVNO KOMUNALNO PREDUZEĆE GRADITELJ SRBOBRAN,101424687,08067546,Srbobran,"Srbobran, Srbobran, 804045",804045,21480,Dositeja Obradovića 2,021/730-158,021/731-012,graditelj@neobee.net,3600,Srbobran,Gradska deponija smeća,45.615375,19.736438,7763/2,2006,2025,21000,"Turija, Nadalj, Srbobran",Ne,Da,Ne,Ne,Ne,Ne,Ne,Južno bački,"Srbobran,Vrbas.Temerin,Novi Sad,Bačka Palanka,Bački Petrovac,Beočin,Žabalj","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Sloj po sloj,Delimično,Više od 5 godina eksploatacije,Ne,Ne,Ne,,,,,,,,,20,420000
Nesanitarne deponije,2019,Grad Sombor,100123258,08337152,Sombor,"Sombor, Sombor, 803979",803979,25000,Tgr cara Uroša 1,025468179,,helena@sombor.rs,8411,Sombor,"gradska deponija ""Rančevo""",45.8621904,19.1159462,"12457/1, 12457/2, 12457/3, 12457/4  K.O. Sombor 2",1991,2050,43279,"Bački Breg, Kolut, Kljajićevo, Aleksa Šantić, Čonoplja, Stanišić, Riđica, Stapar, Sombor, Gakovo, Bezdan, Rastina, Telečka, Doroslovo, Bački Monoštor, Svetozar Miletić",Da,Da,Ne,Ne,Ne,Ne,Ne,Zapadnobački upravni okrug,"Apatin, Odžaci, Kula i Bač","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Razvrstavanje otpada uz sabijanje i ravnanje,Delimično,Od 3 do 5 godina ekspoatacije,Da,Da,Ne,,,,,,,,,60,2596740
Nesanitarne deponije,2019,GRAD ZAJEČAR,101757838,07189923,Zaječar,"Zaječar, Zaječar, 715689",715689,19000,TRG OSLOBOĐENJA  1,063419274,,ozajecar@verat.net,8411,Halovo,Gradska deponija Halovo,43.966106,22.357016,"2361,2520,2521,2374,2464,2462KO Halovo",1965,,16970,"Grlište, Vražogrnac, Grljan, Zaječar, Veliki Izvor, Salaš, Rgotina, Gamzigrad, Zvezdan",Ne,Da,Ne,Ne,Ne,Ne,Ne,Timočki,"Bor, Boljevac, Knjaževac, Negotin, Kladovo i Majdanpek","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Razvrstavanje otpada uz sabijanje i ravnanje,Delimično,Do 3 godine eksploatacije,Da,Ne,Da,2019,Da,2019,ne,,Ne,Ne,Ne,61,1035170
Nesanitarne deponije,2019,JAVNO KOMUNALNO PREDUZECE OBRENOVAC,101935647,07041985,Beograd-Obrenovac,"Obrenovac, Beograd-Obrenovac, 704741",704741,11500,Cara Lazara 3/1 3/1,011/8721-815,011/8721-144,jkpobrenovac@jkpobrenovac.org.rs,3811,Veliko Polje,Grebača,44.62,20.2,"155,156,157,158,159,60,162,138/1,140/1",1985,,60000,Obrenovac,Da,Da,Da,Da,Ne,Ne,Da,Beograd,"Vladimirci, Koceljeva,Osečina,Valjevo, Mionica, Lajkovac,Ub,Barajevo,Lazarevac","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Razvrstavanje otpada uz sabijanje i ravnanje,Da,Više od 5 godina eksploatacije,Da,Da,Da,2010,Ne,,delimicno,Sanacija,Delimično,Delimično,Da,41,2460000
Nesanitarne deponije,2019,OPŠTINA VLADIČIN HAN,100924833,07222483,Vladičin Han,"Vladičin Han, Vladičin Han, 710156",710156,17510,SVETOSAVSKA  1,017390501,,info@vladicinhan.org.rs,8411,Vladičin Han,Suva Morava,42.676906,22.056099,"1164/1,1164/2 KO Suva Morava Vladicin Han",1970,2007,0,Vladičin Han,Ne,Ne,Ne,Ne,Ne,Ne,Ne,PČINJSKI UPRAVNI OKRUG,SPORAZUM NIJE POTPISAN,Nesanitarna deponija - smetlište koje se trajno zatvara,Neaktivno,Privremeno,Nekontrolisano odlaganje,Ne,Smetlište treba što pre sanirati i zatvoriti,Ne,Da,Da,2019,Ne,,ne,,Ne,Nije primenljivo,Ne,38,0
Nesanitarne deponije,2019,JAVNO KOMUNALNO PREDUZEĆE PARAĆIN,101095660,06569285,Paraćin,"Paraćin, Paraćin, 731501",731501,35250,Čika tasina 11 035563636,0628536656,,danijel.zivkovic.jkppn@gmail.com,3811,Trešnjevica,Buljanka,43.8781763,21.3475269,"4953/3, 4959/1, 1218,4960,6104/29,4537,4538,1219/5,1219/6,1219/2,1219/7,3218/43,3218/45,1217/7,1219/1,3218/46 i 6104/15",1975,2025,16700,"Lešje, Bošnjane, Popovac, Striža, Lebina, Drenovac, Tekija, Donja Mutnica, Davidovac, Trešnjevica, Mirilovac, Svojnovo, Šaludovac, Krežbinac, Donje Vidovo, Sikirica, Gornja Mutnica, Golubovac, Šavac, Klačevica, Ratare, Sinji Vir, Glavica, Busilovac, Gornje Vidovo, Izvor, Zabrega, Paraćin, Stubica, Potočac, Raševica, Sisevac, Čepure, Plana, Buljane",Da,Da,Da,Ne,Da,Da,Da,kraljevo,"Raška, Kraljevo, Trstenik, Vrnjačka Banja, Paraćin","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Razvrstavanje otpada uz sabijanje i ravnanje,Da,Od 3 do 5 godina ekspoatacije,Da,Ne,Da,2004,Da,2005,delimicno,Sanacija,Da,Da,Da,51,851700
Nesanitarne deponije,2019,JAVNO KOMUNALNO PREDUZEĆE BELOSAVAC ŽAGUBICA,101378719,07221061,Žagubica,"Žagubica, Žagubica, 715018",715018,12320,Homoljska 62,012/643-720,012443-193,belosavac@ptt.rs,3600,Žagubica,Kondžilo,44.1,21.3,495 Ko Mali kamen,1995,2014,20,Žagubica,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Šumadijski upravni okrug,Još uvek nemamo potpisan sporazum o zajedničkom regionalnom upravljanju otpadom,Nesanitarna deponija - smetlište koje se trajno zatvara,Neaktivno,Ne,Nekontrolisano odlaganje,Delimično,Smetlište treba što pre sanirati i zatvoriti,Ne,Ne,Da,2005,Da,2006,da,Sanacija,Delimično,Delimično,Ne,20,400
Nesanitarne deponije,2019,OPŠTINA ALIBUNAR,101084202,08060975,Alibunar,"Alibunar, Alibunar, 800066",800066,26310,Trg slobode 4,013/642-103,,inspekcija@alibunar.org.rs,8411,Vladimirovac,Smetlište Vladimirovac,45.044369,20.860375,deo parcele top.broj 239 ko Vladimirovac,2000,,1000,Vladimirovac,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Pančevo,"Vršac, Kovačica, Plandište","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Nekontrolisano odlaganje,Delimično,Više od 5 godina eksploatacije,Ne,Ne,Ne,,,,,,,,,26,26000
Nesanitarne deponije,2019,OPŠTINA ALIBUNAR,101084202,08060975,Alibunar,"Alibunar, Alibunar, 800066",800066,26310,Trg slobode 4,013/642-103,,inspekcija@alibunar.org.rs,8411,Banatski Karlovac,Smetlište Banatski Karlovac,45.060005,21.018658,deo 3011/1,2000,,1500,Nikolinci,Ne,Ne,Ne,Ne,Ne,Ne,Ne,Pančevo,"Vršac, Plandište, Kovačica","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Nekontrolisano odlaganje,Delimično,Više od 5 godina eksploatacije,Ne,Ne,Ne,,,,,,,,,26,39000
Nesanitarne deponije,2019,OPŠTINA ALIBUNAR,101084202,08060975,Alibunar,"Alibunar, Alibunar, 800066",800066,26310,Trg slobode 4,013/642-103,,inspekcija@alibunar.org.rs,8411,Alibunar,Smetlište Alibunar,45.090889,20.979096,delovi parcela top.broj 11219/8 i 11221/1 ko Alibunar,2000,,1500,"Alibunar, Novi Kozjak, Seleuš, Ilandža, Dobrica",Ne,Ne,Ne,Ne,Ne,Ne,Ne,Pančevo,"Vršac, Kovačica i Plandište","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Nekontrolisano odlaganje,Delimično,Više od 5 godina eksploatacije,Ne,Ne,Ne,,,,,,,,,26,39000
Nesanitarne deponije,2019,JAVNO PREDUZEĆE ZA SAKUPLJANJE I ODLAGANJE OTPADA I ODRŽAVANJE DEPONIJA INGRIN INĐIJA,106565293,20632348,Inđija,"Inđija, Inđija, 801747",801747,22320,Cara Dušana 1,022565867,022565867,ingrin@indjija.rs,3821,Inđija,Nesanitarna gradska deponija (smetlište) Inđija,45.0888835,20.0496178,"K.O. Inđija 4348, K.O. Inđija 4349, K.O. Inđija 4352, K.O. Inđija 4353/1,K.O. Inđija 4353/2",1981,2029,17120,"Slankamenački Vinogradi, Čortanovci, LJukovo, Beška, Novi Slankamen, Jarkovci, Krčedin, Novi Karlovci, Maradik, Inđija, Stari Slankamen",Ne,Ne,Ne,Ne,Ne,Ne,Ne,Sremskom regionu,"Stara Pazova, Ruma, Pećinci, Irig, Sremski Karlovci, Šid i Inđija","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Nekontrolisano odlaganje,Da,Od 3 do 5 godina ekspoatacije,Da,Ne,Da,2019,Da,2020,ne,,Ne,Ne,Ne,49,838880
Nesanitarne deponije,2019,Opština Negotin,100566475,07233345,Negotin,"Negotin, Negotin, 728675",728675,19300,Trg Stevana Mokranjca 1,019 544 000,019 544 000,ekoneg@mts.rs,8411,Negotin,Gradska deponija,44.239864,22.556559,"10251,10258",1959,2030,10000,Negotin,Da,Da,Da,Da,Ne,Ne,Ne,Borskom,"Zaječar, Kladovo, Bor, Majdanpek, Boljevac i Knjaževac.",Nesanitarna deponija - smetlište koje se trajno zatvara,Aktivno,Da,Razvrstavanje otpada uz sabijanje i ravnanje,Delimično,Više od 5 godina eksploatacije,Da,Ne,Da,2006,Ne,,ne,,Ne,Ne,Da,72,720000
Nesanitarne deponije,2019,JKP STANDARD ŠID,101546583,08736634,Šid,"Šid, Šid, 805106",805106,22240,Svetog Save 80 80,022/712-558,022/710-060,standardsid@mts.rs,3811,Šid,gradska deponija,45.136345,19.203782,5787,1982,2028,12334,"Šid, Ilinci, Bikić Do, Bačinci, Kukujevci, Adaševci, Jamena, Berkasovo, Vašica, Bingula, Erdevik, Morović, LJuba, Gibarac, Privina Glava, Sot, Višnjićevo",Da,Da,Da,Ne,Ne,Ne,Ne,serem-mačva,"Sremska Mitrovic, Šabac","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Sloj po sloj,Da,Smetlište treba što pre sanirati i zatvoriti,Da,Ne,Ne,,,,,,,,,47,579698
Nesanitarne deponije,2019,OPŠTINA PLANDIŠTE,102002904,08057567,Plandište,"Plandište, Plandište, 803448",803448,26360,VOJVODE PUTNIKA  38,0668670077,,office@plandiste-opstina.rs,8411,Plandište,Smetlište komunalnog čvrstog otpada,45.2363348,21.1289255,"1916, 1917, 1918, 2691/1",1980,,1950,"Miletićevo, Barice, Margita, Veliki Gaj, Kupinik, Velika Greda, Banatski Sokolac, Plandište, Laudonovac, Dužine, Stari Lec, Jermenovci, Hajdučica, Markovićevo",Da,Da,Da,Ne,Da,Ne,Da,Vršac,"Vršac, Bela Crkva","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Po kasetama,Delimično,Smetlište treba što pre sanirati i zatvoriti,Da,Ne,Da,2005,Da,2005,delimicno,Sanacija,Delimično,Delimično,Da,46,89700
Nesanitarne deponije,2019,OPŠTINSKA UPRAVA MADJANPEK,100987089,07212577,Majdanpek,"Majdanpek, Majdanpek, 726869",726869,19250,SVETOG SAVE BB bb,0648129730,,urbanizam@majdanpek.rs,8411,Majdanpek,bele vode,44.404548,21.946732,1258/2 i 1258/4,2004,,1750,"Debeli Lug, Topolnica, Rudna Glava, Donji Milanovac, Klokočevac, Majdanpek, Vlaole, Jasikovo, Miroč, Boljetin, Leskovo, Mosna, Golubinje, Crnajka",Ne,Ne,Ne,Ne,Ne,Ne,Ne,Zaječarski,,"Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Nekontrolisano odlaganje,Ne,Smetlište treba što pre sanirati i zatvoriti,Da,Ne,Da,2009,Ne,,ne,,Ne,Ne,Da,22,38500
Nesanitarne deponije,2019,OPŠTINA KOVAČICA,100988231,08154295,Kovačica,"Kovačica, Kovačica, 802255",802255,26210,MARŠALA TITA  50,063564477,,opstina@kovacica.org,8411,Samoš,Samoš,45.222989,20.7940327,1684/2 1684/1,2011,,10380,"Putnikovo, Crepaja, Idvor, Padina, Debeljača, Samoš, Kovačica",Ne,Ne,Da,Ne,Ne,Ne,Ne,Zrenjanin,"Zrenjanin, Titel, Sečanj","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Razvrstavanje otpada uz sabijanje i ravnanje,Delimično,Od 3 do 5 godina ekspoatacije,Ne,Ne,Da,2013,Ne,,ne,,Ne,Ne,Da,15,155700
Nesanitarne deponije,2019,OPŠTINSKA UPRAVA BEČEJ,100742635,08359466,Bečej,"Bečej, Bečej, 801003",801003,21220,TRG OSLOBOĐENJA 2 2,0648989028,,webadmin@becej.rs,8411,Bečej,"Bečej,Botra",45.592039,20.046126,"25064,25065,25066,25067,25068,25069 i 25070",1965,,20000,"Bečej, Mileševo, Radičević, Bačko Petrovo Selo, Bačko Gradište",Da,Da,Da,Ne,Da,Ne,Da,Kikinda,"Kikinda,Ada i Novi Bečej","Nesanitarna deponija - smetlište, koja se i dalje koristi i fazno zatvara",Aktivno,Da,Po kasetama,Da,Od 3 do 5 godina ekspoatacije,Da,Ne,Da,2006,Da,2014,da,Sanacija,Da,Da,Da,61,1220000
