Tip deponije,Godina,naziv,PIB,Matični broj,Opština,Mesto,Šifra mesta,Poštanski broj,Ulica i broj,Telefon,Telefaks,Email,Šifra pretežne delatnosti,Opština2,Naselje,latitude,longitude,prosecna ukupna kolicina otpada,Procenjena površina smetlišta (m2),Koliko je puta čišćen prostor divlje deponije u toku izveštajne godine?,Da li se na istom mestu ponavlja divlje odlaganje otpada?
Divlje deponije,2022,OPŠTINA KANJIŽA,100871672,08141231,Kanjiža,"Kanjiža, Kanjiža, 802018",802018,24420,TRG GLAVNI 1 1,0648062092,,marijam@kanjiza.rs,8411,Kanjiža,"Horgoš, Kanjiža, 802107",46.172584,19.931868,10,7750,0,Da
Divlje deponije,2022,OPŠTINA KANJIŽA,100871672,08141231,Kanjiža,"Kanjiža, Kanjiža, 802018",802018,24420,TRG GLAVNI 1 1,0648062092,,marijam@kanjiza.rs,8411,Kanjiža,"Horgoš, Kanjiža, 802107",46.124618,19.897242,1,100,0,Da
Divlje deponije,2022,OPŠTINA KANJIŽA,100871672,08141231,Kanjiža,"Kanjiža, Kanjiža, 802018",802018,24420,TRG GLAVNI 1 1,0648062092,,marijam@kanjiza.rs,8411,Kanjiža,"Horgoš, Kanjiža, 802107",46.174274,19.98378,15,13000,1,Da
Divlje deponije,2022,OPŠTINA KANJIŽA,100871672,08141231,Kanjiža,"Kanjiža, Kanjiža, 802018",802018,24420,TRG GLAVNI 1 1,0648062092,,marijam@kanjiza.rs,8411,Kanjiža,"Martonoš, Kanjiža, 802042",46.119523,20.06461,250,930,0,Da
Divlje deponije,2022,SKUPŠTINA OPŠTINE BATOČINA,101220685,07202342,Batočina,"Batočina, Batočina, 702846",702846,34227,KRALJA PETRA PRVOG 32,0346842118 lok. 24,,opstinabatocina@gmail.com,8411,Batočina,"Batočina, Batočina, 702846",44.1139,21.0164,150,200,1,Da
Divlje deponije,2022,SKUPŠTINA OPŠTINE BATOČINA,101220685,07202342,Batočina,"Batočina, Batočina, 702846",702846,34227,KRALJA PETRA PRVOG 32,0346842118 lok. 24,,opstinabatocina@gmail.com,8411,Batočina,"Batočina, Batočina, 702846",44.1802,21.0308,200,2400,0,Da
Divlje deponije,2022,SKUPŠTINA OPŠTINE BATOČINA,101220685,07202342,Batočina,"Batočina, Batočina, 702846",702846,34227,KRALJA PETRA PRVOG 32,0346842118 lok. 24,,opstinabatocina@gmail.com,8411,Batočina,"Batočina, Batočina, 702846",44.1343,21.1325,140,800,0,Da
Divlje deponije,2022,SKUPŠTINA OPŠTINE BATOČINA,101220685,07202342,Batočina,"Batočina, Batočina, 702846",702846,34227,KRALJA PETRA PRVOG 32,0346842118 lok. 24,,opstinabatocina@gmail.com,8411,Batočina,"Batočina, Batočina, 702846",44.1038,21.0037,250,1800,0,Da
Divlje deponije,2022,SKUPŠTINA OPŠTINE BATOČINA,101220685,07202342,Batočina,"Batočina, Batočina, 702846",702846,34227,KRALJA PETRA PRVOG 32,0346842118 lok. 24,,opstinabatocina@gmail.com,8411,Batočina,"Batočina, Batočina, 702846",44.1361,21.1204,40,150,0,Da
Divlje deponije,2022,SKUPŠTINA OPŠTINE BATOČINA,101220685,07202342,Batočina,"Batočina, Batočina, 702846",702846,34227,KRALJA PETRA PRVOG 32,0346842118 lok. 24,,opstinabatocina@gmail.com,8411,Batočina,"Batočina, Batočina, 702846",44.0876,21.0808,100,250,0,Da
Divlje deponije,2022,OPŠTINSKA UPRAVA BRUS,101139819,07195133,Brus,"Brus, Brus, 707066",707066,37220,KRALJA PETRA PRVOG  120,0373150101,,irenastojkovic74@gmail.com,8411,Brus,"Batote, Brus, 706973",43.297527,21.0715,16,187,0,Da
Divlje deponije,2022,OPŠTINSKA UPRAVA BRUS,101139819,07195133,Brus,"Brus, Brus, 707066",707066,37220,KRALJA PETRA PRVOG  120,0373150101,,irenastojkovic74@gmail.com,8411,Brus,"Batote, Brus, 706973",43.293,21.962277,500,328,0,Da
Divlje deponije,2022,OPŠTINSKA UPRAVA BRUS,101139819,07195133,Brus,"Brus, Brus, 707066",707066,37220,KRALJA PETRA PRVOG  120,0373150101,,irenastojkovic74@gmail.com,8411,Brus,"Botunja, Brus, 707031",43.426888,21.061555,45,371,0,Da
Divlje deponije,2022,OPŠTINSKA UPRAVA BRUS,101139819,07195133,Brus,"Brus, Brus, 707066",707066,37220,KRALJA PETRA PRVOG  120,0373150101,,irenastojkovic74@gmail.com,8411,Brus,"Botunja, Brus, 707031",43.423888,21.046361,130,608,0,Da
Divlje deponije,2022,OPŠTINSKA UPRAVA BRUS,101139819,07195133,Brus,"Brus, Brus, 707066",707066,37220,KRALJA PETRA PRVOG  120,0373150101,,irenastojkovic74@gmail.com,8411,Brus,"Drtevci, Brus, 707228",43.376333,21.034611,250,369,1,Da
Divlje deponije,2022,OPŠTINSKA UPRAVA BRUS,101139819,07195133,Brus,"Brus, Brus, 707066",707066,37220,KRALJA PETRA PRVOG  120,0373150101,,irenastojkovic74@gmail.com,8411,Brus,"Graševci, Brus, 707171",43.345388,20.979722,85,215,0,Da
Divlje deponije,2022,OPŠTINSKA UPRAVA BRUS,101139819,07195133,Brus,"Brus, Brus, 707066",707066,37220,KRALJA PETRA PRVOG  120,0373150101,,irenastojkovic74@gmail.com,8411,Brus,"Graševci, Brus, 707171",43.343083,20.946472,9.5,115,0,Da
Divlje deponije,2022,OPŠTINSKA UPRAVA BRUS,101139819,07195133,Brus,"Brus, Brus, 707066",707066,37220,KRALJA PETRA PRVOG  120,0373150101,,irenastojkovic74@gmail.com,8411,Brus,"Igroš, Brus, 707317",43.36,21.100722,280,334,0,Da
Divlje deponije,2022,OPŠTINSKA UPRAVA BRUS,101139819,07195133,Brus,"Brus, Brus, 707066",707066,37220,KRALJA PETRA PRVOG  120,0373150101,,irenastojkovic74@gmail.com,8411,Brus,"Kobilje, Brus, 707341",43.400527,21.038111,1,1196,1,Da
Divlje deponije,2022,OPŠTINSKA UPRAVA BRUS,101139819,07195133,Brus,"Brus, Brus, 707066",707066,37220,KRALJA PETRA PRVOG  120,0373150101,,irenastojkovic74@gmail.com,8411,Brus,"Mala Grabovnica, Brus, 707422",43.380111,21.045833,33,149,0,Da
Divlje deponije,2022,OPŠTINSKA UPRAVA BRUS,101139819,07195133,Brus,"Brus, Brus, 707066",707066,37220,KRALJA PETRA PRVOG  120,0373150101,,irenastojkovic74@gmail.com,8411,Brus,"Mala Grabovnica, Brus, 707422",43.392,21.036333,17,190,0,Da
Divlje deponije,2022,OPŠTINSKA UPRAVA BRUS,101139819,07195133,Brus,"Brus, Brus, 707066",707066,37220,KRALJA PETRA PRVOG  120,0373150101,,irenastojkovic74@gmail.com,8411,Brus,"Mala Vrbnica, Brus, 707414",43.412805,21.053777,11,131,0,Da
Divlje deponije,2022,OPŠTINSKA UPRAVA BRUS,101139819,07195133,Brus,"Brus, Brus, 707066",707066,37220,KRALJA PETRA PRVOG  120,0373150101,,irenastojkovic74@gmail.com,8411,Brus,"Mala Vrbnica, Brus, 707414",43.389111,21.089611,25,62,0,Da
Divlje deponije,2022,OPŠTINSKA UPRAVA BRUS,101139819,07195133,Brus,"Brus, Brus, 707066",707066,37220,KRALJA PETRA PRVOG  120,0373150101,,irenastojkovic74@gmail.com,8411,Brus,"Milentija, Brus, 707449",43.435777,20.993472,165,196,0,Da
Divlje deponije,2022,OPŠTINSKA UPRAVA BRUS,101139819,07195133,Brus,"Brus, Brus, 707066",707066,37220,KRALJA PETRA PRVOG  120,0373150101,,irenastojkovic74@gmail.com,8411,Brus,"Osreci, Brus, 707457",43.420027,20.946444,13,152,0,Da
Divlje deponije,2022,OPŠTINSKA UPRAVA BRUS,101139819,07195133,Brus,"Brus, Brus, 707066",707066,37220,KRALJA PETRA PRVOG  120,0373150101,,irenastojkovic74@gmail.com,8411,Brus,"Radmanovo, Brus, 707490",43.32075,20.927,550,634,0,Da
Divlje deponije,2022,OPŠTINSKA UPRAVA BRUS,101139819,07195133,Brus,"Brus, Brus, 707066",707066,37220,KRALJA PETRA PRVOG  120,0373150101,,irenastojkovic74@gmail.com,8411,Brus,"Razbojna, Brus, 707511",43.339722,21.157611,30,109,0,Da
Divlje deponije,2022,OPŠTINSKA UPRAVA BRUS,101139819,07195133,Brus,"Brus, Brus, 707066",707066,37220,KRALJA PETRA PRVOG  120,0373150101,,irenastojkovic74@gmail.com,8411,Brus,"Strojinci, Brus, 707546",43.365972,21.130944,9,119,0,Da
Divlje deponije,2022,OPŠTINSKA UPRAVA BRUS,101139819,07195133,Brus,"Brus, Brus, 707066",707066,37220,KRALJA PETRA PRVOG  120,0373150101,,irenastojkovic74@gmail.com,8411,Brus,"Velika Grabovnica, Brus, 707082",43.386888,20.962611,78,282,0,Da
Divlje deponije,2022,OPŠTINSKA UPRAVA BRUS,101139819,07195133,Brus,"Brus, Brus, 707066",707066,37220,KRALJA PETRA PRVOG  120,0373150101,,irenastojkovic74@gmail.com,8411,Brus,"Velika Grabovnica, Brus, 707082",43.391916,21.000555,5,33,0,Da
Divlje deponije,2022,OPŠTINSKA UPRAVA BRUS,101139819,07195133,Brus,"Brus, Brus, 707066",707066,37220,KRALJA PETRA PRVOG  120,0373150101,,irenastojkovic74@gmail.com,8411,Brus,"Vlajkovci, Brus, 707112",43.335638,20.93927,27,318,0,Da
Divlje deponije,2022,OPŠTINSKA UPRAVA BRUS,101139819,07195133,Brus,"Brus, Brus, 707066",707066,37220,KRALJA PETRA PRVOG  120,0373150101,,irenastojkovic74@gmail.com,8411,Brus,"Zlatari, Brus, 707309",43.38,21.163361,35,125,0,Da
Divlje deponije,2022,OPŠTINSKA UPRAVA BRUS,101139819,07195133,Brus,"Brus, Brus, 707066",707066,37220,KRALJA PETRA PRVOG  120,0373150101,,irenastojkovic74@gmail.com,8411,Brus,"Zlatari, Brus, 707309",43.387305,21.159361,100,454,1,Da
Divlje deponije,2022,OPŠTINSKA UPRAVA BRUS,101139819,07195133,Brus,"Brus, Brus, 707066",707066,37220,KRALJA PETRA PRVOG  120,0373150101,,irenastojkovic74@gmail.com,8411,Brus,"Žiljci, Brus, 707287",43.374444,21.00875,250,1000,0,Da
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Badince, Leskovac, 723614",42.5871,22.0046,14,500,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Badince, Leskovac, 723614",42.9784,22.0008,13,240,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Bobište, Leskovac, 723673",43.0157,21.9706,1.5,800,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Bratmilovce, Leskovac, 723711",43.0063,21.9949,25,1000,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Brejanovce, Leskovac, 723720",43.1028,21.9413,2,500,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Brestovac, Leskovac, 723738",43.1595,21.8893,43,4800,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Brestovac, Leskovac, 723738",43.1475,21.8863,11,100,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Brestovac, Leskovac, 723738",43.1512,21.9065,39,5000,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Brestovac, Leskovac, 723738",43.1578,21.9023,13,200,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Brestovac, Leskovac, 723738",43.1583,21.9091,18,250,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Bričevlje, Leskovac, 723754",42.8195,22.1366,24,600,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Crkovnica, Leskovac, 725102",43.1271,22.0179,1,28,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Dobrotin, Leskovac, 724122",42.5274,21.1762,7,50,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Dobrotin, Leskovac, 724122",42.5271,21.1763,12,150,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Donje Brijanje, Leskovac, 724190",43.1104,21.8332,28,2000,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Donji Bunibrod, Leskovac, 724246",42.9675,22.0067,27,2000,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Drvodelja, Leskovac, 724262",42.9019,21.8386,6,75,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Dušanovo, Leskovac, 724297",43.0479,21.8438,19,900,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Gornja Slatina, Leskovac, 723983",43.0311,22.0363,14,150,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Gornje Krajince, Leskovac, 723991",42.9882,22.0267,58,7000,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Gornje Stopanje, Leskovac, 724017",42.998,21.9039,10,2000,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Gornje Trnjane, Leskovac, 724025",42.9639,21.8831,23,1500,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Gornji Bunibrod, Leskovac, 724033",42.9559,22.0058,13,1000,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Gradašnica, Leskovac, 724041",43.0409,22.0699,1.5,300,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Grdanica, Leskovac, 724076",43.1287,21.9325,9,100,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Grdelica (selo), Leskovac, 724092",42.9085,22.071,12,120,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Grdelica (varoš), Leskovac, 724084",42.8922,22.0685,17,500,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Igrište, Leskovac, 724394",42.8767,21.8035,21,800,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Jašunja, Leskovac, 724416",43.0674,22.0158,5,4800,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Jelašnica, Leskovac, 724424",43.0377,22.0042,6,8000,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Karađorđevac, Leskovac, 724459",43.0118,22.8273,3,600,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Kozare, Leskovac, 724483",42.9389,22.0891,1,200,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Kumarevo, Leskovac, 724521",43.0278,21.999,20,3000,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Kutleš, Leskovac, 724530",43.1454,21.8556,23,2400,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Leskovac, Leskovac, 724548",42.9812,21.961,10,300,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Leskovac, Leskovac, 724548",42.9841,21.9479,1,420,2,Da
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Leskovac, Leskovac, 724548",43.0239,21.9241,1,280,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Lipovica, Leskovac, 724556",43.1308,21.894,34,3000,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Mala Biljanica, Leskovac, 724572",43.0632,22.0063,8,300,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Mala Biljanica, Leskovac, 724572",43.0256,22.008,19,1200,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Mala Grabovnica, Leskovac, 724599",42.9319,21.9969,56,6000,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Mala Kopašnica, Leskovac, 724602",42.9171,22.0328,24,2500,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Manojlovce, Leskovac, 724629",43.0095,22.0232,28,3000,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Manojlovce, Leskovac, 724629",43.0087,22.0252,29,500,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Međa, Leskovac, 724637",43.1154,21.8367,15,1000,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Milanovo, Leskovac, 724653",43.017,21.8599,11,100,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Miroševce, Leskovac, 724661",42.8619,21.8415,15,500,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Nomanica, Leskovac, 724734",42.9775,22.0301,21,1500,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Oraovica (kod Grdelice), Leskovac, 724742",42.883,22.0701,42,4800,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Orašac, Leskovac, 724777",43.0505,22.0569,3,200,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Palojce, Leskovac, 724815",42.8674,22.1232,8,200,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Pečenjevce, Leskovac, 724831",43.101,21.9247,15,5000,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Predejane (varoš), Leskovac, 724866",42.8273,22.1367,1,30,0,Ne
Divlje deponije,2022,Gradska uprava grada Leskovac,100545518,06856535,Leskovac,"Leskovac, Leskovac, 724548",724548,16000,Trg Revolucije  45,016237170,,ekologija@gradleskovac.org,8411,Leskovac,"Predejane (varoš), Leskovac, 724866",42.8276,22.1365,14,490,0,Ne
